2004-05-03,1000000.0000000001,[CMG.TO, PSI.TO, ACD.TO, GDL.TO, BR.TO, CGY.TO, WJX.TO, ENGH.TO, PEY.TO, CTC.TO, MRD.TO, MEQ.TO, VET.TO, MFC.TO, CCA.TO, SU.TO, POW.TO, RET.TO, CGO.TO, CIGI.TO, BLX.TO, SXI.TO, IPL.TO, FTS.TO, ENB.TO, AQN.TO, T.TO, SCI, L, NVO, PNR, WAT, OXY, MON, KYO, BAM, RENX, BP, COP, DVA, INGR, SYK, PHI, KMB, CW, BAP, ITT, ADM, IEX, AON, AVY, SJM, VZ, SRE, SON, UN, NSC, UL, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
2009-11-09,1579582.352565587,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2009-11-16,1609378.3519584641,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2009-11-23,1597148.5077784436,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2009-11-30,1608721.4280590098,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2009-12-07,1608843.2335567134,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2009-12-14,1620516.6946410828,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2009-12-21,1627247.2815294191,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2009-12-28,1643175.0806278319,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2010-01-04,1643869.1712048117,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2010-01-11,1657175.654729145,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
2010-01-18,1648645.80199167,[BOS.TO, MRD.TO, SEC.TO, GCG.TO, CWB.TO, BR.TO, CIGI.TO, KEY.TO, RET.TO, IPL.TO, WJX.TO, PKI.TO, SCL.TO, CMG.TO, BLX.TO, FCR.TO, PEY.TO, FRU.TO, ARX.TO, ENB.TO, NPI.TO, T.TO, OTEX.TO, BCE.TO, AQN.TO, CGY.TO, CCA.TO, HRS, BT, MCK, MTX, NFG, TD, ITW, SCI, CSL, UL, VFC, HRC, NSC, NVS, EEQ, TTC, EE, RY, PHG, WAT, AVY, CL, BPL, AMT, SJM, HSBC, CCZ, BLL, FDS, FDX, KMB, CNI, DOV, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
,,[0.030308793853303147, 0.004721288194930523, 0.04930478428052407, 0.01311042791788517, 0.004955212966090934, 0.0655567142476124, 0.007646429208313047, 0.0076992806982988425, 0.007232594713358762, 0.010855577201989073, 0.004630383271173694, 0.007532433961991057, 0.0071422372776268625, 0.02818741026402769, 0.0072917052959821935, 0.0199699229576927, 0.004420170208908007, 0.006831657899016643, 0.004698523759686382, 0.027348488326266227, 0.018699774668616505, 0.010152545329197205, 0.007362858643708909, 0.08974439332972356, 0.008274301697756788, 0.017853650143921904, 0.009099244694969127, 0.0061021157545632695, 0.005249262995270695, 0.007431355702473104, 0.00658074155928733, 0.005807569316555252, 0.005240189622806238, 0.00586596318061756, 0.0064685800665170295, 0.005651438529992292, 0.008055166313306663, 0.008506601348652627, 0.0076528736246120775, 0.005182079270459052, 0.013049615914462269, 0.00519528743647436, 0.006844605950894605, 0.007671098825619208, 0.005100186939597663, 0.005233752634372001, 0.008144141271043888, 0.00488624240200927, 0.011516870650229775, 0.005738529154980775, 0.004932740748286426, 0.08878900934614338, 0.006950207892998817, 0.01644565234639682, 0.007516697238095846, 0.006110259640556575, 0.005844412007662909, 0.012097520297598825, 0.006665736374897665, 0.00684281629544305, 0.005469711699548134, 0.005720255833424708, 0.17580162561273563, 0.001530369529501569, 0.0060979847464216076, 0.005379926912919871]
